% 1. Title:
%      Board Game Weight Classification
% 
% 2. Sources:
%      (a) Board Game Geek (https://www.boardgamegeek.com/xmlapi)
%      (b) Data extracted 02/01/2016
% 
% 3. Past Usage:
%      - none known
% 
% 4. Relevant Information:
%      - BGG is a living database of all known published boardgames.
%      - This data set is just a small fraction of the total.
% 
% 5. Number of Instances:
%      4500
% 
% 6. Number of attributes (14 total):
%      1 (numeric) identifier
%      3 (numeric) game parameters
%      9 (boolean) subdomain classifications
%      1 (nominal) classification of weight
% 
% 7. Attribute Information:
%      1.  game identifier
%      2.  minimum players
%      3.  maximum players
%      4.  typical duration (in minutes)
%      5.  subdomain: abstract game
%      6.  subdomain: childrens game
%      7.  subdomain: customizable game
%      8.  subdomain: family game
%      9.  subdomain: party game
%      10. subdomain: strategy game
%      11. subdomain: thematic game
%      12. subdomain: wargame
%      13. (no subdomain)
%      14. class:
%          - LIGHT
%          - MEDIUM_LIGHT
%          - MEDIUM
%          - MEDIUM_HEAVY
%          - HEAVY
% 
% 8. Missing Attribute Values:
%      (none)
% 
% 9. Class Distribution:
%      LIGHT        :  1687  (37.489%)
%      MEDIUM_LIGHT :  1782  (39.600%)
%      MEDIUM       :   860  (19.111%)
%      MEDIUM_HEAVY :   154  ( 3.422%)
%      HEAVY        :    17  ( 0.378%)
% 

@RELATION boardgames

@ATTRIBUTE id NUMERIC
@ATTRIBUTE minp NUMERIC
@ATTRIBUTE maxp NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE abstract {Y,N}
@ATTRIBUTE childrens {Y,N}
@ATTRIBUTE customizable {Y,N}
@ATTRIBUTE family {Y,N}
@ATTRIBUTE party {Y,N}
@ATTRIBUTE strategy {Y,N}
@ATTRIBUTE thematic {Y,N}
@ATTRIBUTE wargames {Y,N}
@ATTRIBUTE no-subdomain {Y,N}
@ATTRIBUTE weight {LIGHT,MEDIUM_LIGHT,MEDIUM,MEDIUM_HEAVY,HEAVY}

@DATA
1845,2,4,20,N,N,N,N,N,N,N,N,Y,LIGHT
1846,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
1848,4,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1849,2,4,20,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1850,2,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1851,2,6,240,N,N,N,N,N,N,N,N,Y,LIGHT
1852,2,6,120,N,N,N,N,N,N,N,N,Y,LIGHT
1853,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
1854,2,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
1855,3,10,60,N,N,N,N,Y,N,N,N,N,LIGHT
1856,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
1857,2,4,120,N,N,N,N,N,N,N,N,Y,MEDIUM
1858,2,6,90,N,Y,N,N,N,N,N,N,N,LIGHT
1859,2,7,60,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
1860,2,4,30,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
1861,3,5,60,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
1862,3,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1863,3,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1864,2,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM
1865,3,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
1866,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1867,2,4,60,N,Y,N,N,N,N,N,N,N,LIGHT
1868,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1869,2,5,180,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1870,2,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1871,3,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1872,2,4,120,N,N,N,N,N,N,N,N,Y,LIGHT
1873,2,4,120,N,N,N,N,N,N,N,Y,N,MEDIUM
1875,2,2,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1877,3,6,30,N,Y,N,Y,N,N,N,N,N,LIGHT
1878,1,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1879,2,5,30,N,N,N,N,N,N,N,N,Y,MEDIUM_HEAVY
1880,2,5,120,N,N,N,N,N,N,N,N,Y,LIGHT
1881,3,6,60,N,N,N,N,Y,N,Y,N,N,MEDIUM_LIGHT
1882,3,7,30,N,N,N,N,N,N,N,N,Y,LIGHT
1883,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
1884,3,6,240,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1885,3,9,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1887,2,8,45,N,N,Y,N,N,N,N,N,N,MEDIUM
1889,2,6,120,N,N,N,N,N,N,N,N,Y,LIGHT
1890,2,2,45,Y,N,N,N,N,N,N,N,N,MEDIUM
1891,2,2,30,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
1893,2,2,10,Y,N,N,N,N,N,N,N,N,LIGHT
1894,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
1895,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
1896,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
1897,3,4,120,N,N,N,Y,N,Y,N,N,N,MEDIUM
1898,2,4,60,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
1899,2,4,45,N,Y,N,Y,N,N,N,N,N,LIGHT
1900,2,6,120,N,N,N,N,N,N,N,N,Y,LIGHT
1901,1,6,90,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
1902,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
1903,3,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1904,2,6,120,N,N,N,N,N,N,N,Y,N,MEDIUM
1907,2,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1908,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
1909,2,5,60,N,N,N,N,N,N,N,N,Y,LIGHT
1910,2,2,10,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1911,3,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
1912,2,10,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1913,3,5,90,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1914,2,6,60,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1915,1,5,90,N,N,Y,N,N,N,N,N,N,MEDIUM_HEAVY
1916,2,2,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1917,2,2,45,Y,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
1918,2,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
1919,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
1920,2,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1921,2,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1923,2,16,60,N,N,N,Y,Y,N,N,N,N,MEDIUM_LIGHT
1924,3,6,45,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
1925,2,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1927,3,6,60,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
1928,2,5,180,N,N,N,N,N,N,N,N,Y,MEDIUM
1929,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
1930,2,6,120,N,N,N,N,N,N,N,N,Y,LIGHT
1931,2,6,120,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
1932,2,6,120,N,N,N,Y,N,N,N,N,N,LIGHT
1933,2,6,45,N,Y,N,Y,N,N,N,N,N,MEDIUM_LIGHT
1934,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
1935,3,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
1936,3,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1937,2,6,20,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1938,1,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
1939,3,8,15,N,N,N,N,N,N,N,N,Y,LIGHT
1940,2,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1941,2,6,60,N,Y,N,N,N,N,N,N,N,LIGHT
1942,3,6,20,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
1943,2,4,10,N,N,N,Y,N,N,N,N,N,LIGHT
1944,3,8,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1945,3,6,180,N,N,N,N,N,N,N,Y,N,MEDIUM
1946,2,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1947,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1948,4,8,45,N,N,N,N,N,N,N,N,Y,LIGHT
1949,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM
1950,2,6,30,N,Y,N,Y,N,N,N,N,N,LIGHT
1951,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
1952,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1953,3,8,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1954,3,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM
1955,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
1956,2,4,60,N,Y,N,N,N,N,N,N,N,MEDIUM_LIGHT
1958,2,4,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1959,2,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1960,2,4,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1961,2,7,30,N,N,N,N,N,N,N,N,Y,LIGHT
1962,2,15,60,N,N,N,N,Y,N,N,N,N,LIGHT
1963,2,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
1964,2,4,120,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
1965,2,6,100,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1966,2,8,120,N,N,N,N,N,Y,N,N,N,MEDIUM
1967,2,8,120,N,N,N,N,N,Y,Y,N,N,MEDIUM
1968,2,8,120,N,N,N,N,N,Y,Y,N,N,MEDIUM
1969,2,12,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1970,2,4,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1971,2,4,20,N,N,N,N,N,N,N,N,Y,LIGHT
1972,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
1973,2,8,30,N,Y,N,N,N,N,N,N,N,MEDIUM_LIGHT
1974,3,9,45,N,N,N,N,N,N,N,N,Y,LIGHT
1975,3,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1976,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
1977,2,2,20,N,N,N,N,N,N,N,N,Y,LIGHT
1978,3,5,30,N,N,N,N,N,N,N,N,Y,LIGHT
1979,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
1980,3,6,45,N,Y,N,N,N,N,N,N,N,MEDIUM_LIGHT
1981,3,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1982,3,6,45,N,N,N,Y,N,N,N,N,N,LIGHT
1983,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1984,2,5,240,N,N,N,N,N,N,N,Y,N,MEDIUM
1985,2,2,10,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1986,2,6,45,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
1987,2,5,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
1988,2,8,60,N,N,N,N,N,N,N,N,Y,LIGHT
1989,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
1990,4,9,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1991,2,2,20,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
1992,2,4,30,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
1993,2,4,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1994,2,4,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1995,2,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
1996,2,4,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1997,2,4,120,N,N,N,N,N,N,N,Y,N,MEDIUM
1998,2,6,30,N,Y,N,N,N,N,N,N,N,LIGHT
1999,2,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
2000,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2001,2,36,90,N,Y,N,N,N,N,N,N,N,MEDIUM_LIGHT
2002,2,4,20,N,Y,N,N,N,N,N,N,N,LIGHT
2003,1,4,45,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
2004,2,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
2005,3,6,90,N,N,N,N,N,Y,N,N,N,MEDIUM
2006,2,4,20,Y,N,N,N,N,N,N,N,N,LIGHT
2007,4,6,0,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2008,2,4,0,N,N,N,N,N,N,N,N,Y,LIGHT
2009,2,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2011,2,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2012,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2013,2,5,15,N,N,N,N,N,N,N,N,Y,MEDIUM
2014,2,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
2015,2,2,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2016,2,8,0,N,N,N,N,N,N,N,N,Y,LIGHT
2017,0,0,0,N,N,N,N,N,N,N,N,Y,LIGHT
2018,2,6,15,N,N,N,N,N,N,N,N,Y,LIGHT
2019,3,8,30,N,N,N,N,N,N,N,N,Y,LIGHT
2020,2,6,0,N,N,N,N,N,N,N,N,Y,LIGHT
2021,3,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
2025,2,6,30,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
2026,3,7,30,N,N,N,N,N,N,N,N,Y,LIGHT
2027,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
2028,2,4,20,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2029,2,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
2030,2,4,20,N,Y,N,N,N,N,N,N,N,LIGHT
2031,2,8,45,N,N,N,N,N,N,N,N,Y,MEDIUM
2032,3,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
2033,2,4,45,N,Y,N,N,N,N,N,N,N,LIGHT
2034,3,5,60,N,N,N,N,N,N,N,N,Y,LIGHT
2035,3,0,30,N,N,N,N,N,N,N,N,Y,LIGHT
2036,2,4,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2037,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2038,2,6,45,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
2039,2,2,20,Y,N,N,N,N,N,N,N,N,LIGHT
2040,2,4,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
2041,1,100,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2043,2,2,10,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
2044,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
2045,2,5,120,N,N,N,N,N,N,N,N,Y,MEDIUM
2046,2,4,120,N,N,N,N,N,N,N,Y,N,LIGHT
2047,2,5,45,N,N,N,Y,N,N,N,N,N,LIGHT
2048,2,4,45,N,Y,N,N,N,N,N,N,N,MEDIUM_LIGHT
2049,2,4,20,N,N,N,N,N,N,N,N,Y,LIGHT
2050,1,1,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2051,2,3,10,N,N,N,N,N,N,N,N,Y,LIGHT
2053,1,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2054,1,2,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
2056,2,2,20,Y,N,N,N,N,N,N,N,N,LIGHT
2057,2,10,45,N,N,N,N,N,N,N,N,Y,MEDIUM
2058,2,8,360,N,N,N,N,N,Y,N,N,N,MEDIUM
2059,1,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
2060,2,4,60,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
2061,2,6,180,N,N,N,N,N,N,N,Y,N,MEDIUM
2062,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
2063,2,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2064,3,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2065,2,2,60,Y,N,N,N,N,N,N,N,N,MEDIUM_HEAVY
2066,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2067,2,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2068,3,5,45,N,N,N,N,N,N,N,N,Y,LIGHT
2071,3,5,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2072,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
2073,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
2074,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2075,3,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2076,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
2077,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
2078,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
2079,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM
2080,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
2081,2,2,1200,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
2082,2,4,240,N,N,N,N,N,N,N,Y,N,MEDIUM
2083,2,2,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
2084,3,5,90,N,N,N,N,N,N,N,N,Y,LIGHT
2086,2,6,30,N,N,N,Y,N,N,N,N,N,LIGHT
2087,3,6,45,N,N,N,Y,N,N,N,N,N,LIGHT
2088,2,6,90,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
2089,2,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2090,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
2091,2,5,180,N,N,N,N,N,N,N,N,Y,MEDIUM
2092,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2093,3,4,120,Y,N,N,N,N,N,N,N,N,MEDIUM
2094,2,6,15,N,Y,N,N,N,N,N,N,N,LIGHT
2095,2,4,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2096,2,4,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
2097,2,8,240,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
2098,2,5,90,N,N,Y,N,N,N,N,N,N,MEDIUM
2099,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
2100,2,6,90,N,N,N,Y,N,N,Y,N,N,MEDIUM_LIGHT
2101,2,2,60,N,N,N,N,N,N,N,Y,N,MEDIUM
2102,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
2103,4,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM
2104,2,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2105,2,6,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
2106,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
2107,1,32,30,Y,N,N,N,N,N,N,N,N,LIGHT
2108,2,2,30,Y,N,N,N,N,N,N,N,N,LIGHT
2109,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
2110,2,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
2111,2,5,45,N,N,N,N,N,N,N,N,Y,LIGHT
2114,2,4,20,N,Y,N,Y,N,N,N,N,N,LIGHT
2115,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
2116,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
2117,2,25,30,N,N,N,N,N,N,N,N,Y,LIGHT
2118,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
2119,2,6,45,N,N,N,Y,N,N,Y,N,N,MEDIUM_LIGHT
2120,2,4,20,N,N,Y,N,N,N,N,N,N,LIGHT
2121,1,5,240,N,N,N,N,N,Y,N,Y,N,MEDIUM
2122,2,5,120,N,N,Y,N,N,N,N,N,N,MEDIUM
2123,2,8,60,N,N,Y,N,N,N,N,N,N,MEDIUM
2124,2,5,120,N,N,N,N,N,N,N,N,Y,MEDIUM
2125,2,2,30,Y,N,N,N,N,N,N,N,N,MEDIUM
2127,2,2,30,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
2128,2,8,60,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
2129,2,2,30,N,Y,N,N,N,N,N,N,N,LIGHT
2130,2,2,45,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
2131,1,2,60,N,N,Y,N,N,N,N,N,N,MEDIUM
2132,2,4,45,N,N,Y,N,N,N,N,N,N,MEDIUM
2133,2,6,45,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
2134,2,5,45,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
2135,2,5,45,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
2136,2,6,30,N,Y,N,Y,N,N,N,N,N,LIGHT
2137,2,2,45,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
2138,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
2139,2,2,60,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
2140,2,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2141,2,2,30,Y,N,N,N,N,N,N,N,N,LIGHT
2142,2,2,30,Y,N,N,N,N,N,N,N,N,MEDIUM
2143,2,8,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2144,3,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
2145,2,4,60,Y,N,N,N,N,N,N,N,N,MEDIUM_HEAVY
2146,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2147,3,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2148,3,8,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2149,4,7,60,N,N,N,N,N,N,N,N,Y,LIGHT
2150,1,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
2151,2,2,30,N,N,N,N,N,N,N,N,Y,LIGHT
2152,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
2153,2,3,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
2154,1,1,300,N,N,N,N,N,N,N,Y,N,MEDIUM
2155,2,4,90,N,N,N,N,N,N,N,N,Y,MEDIUM
2156,2,5,20,N,N,N,N,Y,N,N,N,N,LIGHT
2157,2,8,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2158,2,2,20,N,N,N,N,N,N,N,N,Y,LIGHT
2159,2,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2160,2,4,120,N,N,N,N,N,N,N,Y,N,MEDIUM
2161,2,2,45,N,N,N,N,N,N,N,N,Y,MEDIUM
2162,2,6,120,N,N,N,N,N,N,N,Y,N,MEDIUM
2163,2,4,45,N,N,N,N,N,N,Y,N,N,MEDIUM
2164,2,2,10,N,N,N,N,N,N,N,N,Y,LIGHT
2165,2,2,20,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
2166,2,2,30,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
2167,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
2168,2,3,300,N,N,N,N,N,N,N,Y,N,MEDIUM
2169,1,5,30,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
2171,2,2,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
2172,2,2,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2173,4,4,45,Y,N,N,N,N,N,N,N,N,MEDIUM
2174,3,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2175,3,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
2176,3,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2177,3,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
2178,2,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM
2179,2,4,40,N,N,N,N,N,N,N,N,Y,LIGHT
2180,2,4,180,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2181,4,4,60,Y,N,N,N,N,Y,N,N,N,MEDIUM_HEAVY
2182,4,6,10,N,N,N,N,N,N,N,N,Y,LIGHT
2185,3,6,15,N,N,N,N,N,N,N,N,Y,LIGHT
2186,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
2187,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
2188,2,6,10,N,N,N,N,N,N,N,N,Y,LIGHT
2189,2,5,30,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
2190,2,2,45,N,N,Y,N,N,N,N,N,N,MEDIUM
2191,2,5,20,N,N,N,N,N,N,N,N,Y,LIGHT
2192,2,2,30,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
2193,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2194,2,2,30,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
2195,2,2,45,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
2196,3,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2197,2,6,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
2198,2,2,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
2199,1,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2200,3,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM
2201,2,5,30,N,N,Y,N,N,N,N,N,N,MEDIUM
2202,2,4,30,Y,N,N,N,N,N,N,N,N,LIGHT
2203,3,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2204,3,10,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2205,2,4,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2206,2,8,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2207,2,4,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2208,2,2,30,Y,N,N,N,N,N,N,N,N,LIGHT
2209,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2210,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2211,2,2,30,Y,N,N,N,N,N,N,N,N,MEDIUM
2212,3,4,20,N,N,N,Y,N,N,N,N,N,LIGHT
2213,2,4,45,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
2214,2,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2215,2,2,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2216,2,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
2217,2,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
